ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2009,5,11,4,5243.0,89395.0
2009,5,12,4,5188.0,103819.0
2009,5,13,4,12667.0,209497.0
2009,5,14,4,2587.0,147458.0
2009,5,15,4,3387.0,106377.0
2009,5,16,4,20389.0,725886.0
2009,5,17,4,80280.0,2060931.0
2009,5,18,4,11540.0,236145.0
2009,5,19,4,17888.0,637480.0
2009,5,20,4,124369.0,4108187.0
2009,5,21,4,66210.0,747069.0
2009,5,22,4,72291.0,661120.0
2009,5,23,4,42724.0,749508.0
2009,5,24,4,5334.0,90806.0
2009,5,25,4,14539.0,141368.0
2009,5,26,4,10736.0,263185.6
2009,5,27,4,1642.0,45523.0
2009,6,1,4,2154.0,25445.0
2009,6,2,4,771.0,2480.0
2009,6,3,4,3336.0,121402.0
2009,6,4,4,405.0,1189.0
2009,6,5,4,3822.0,887186.0
2009,6,6,4,538.0,2937.0
2009,6,7,4,2270.0,14531.0
2009,6,8,4,9555.0,613016.0
2009,6,9,4,3950.0,19059.0
2009,6,10,4,5841.0,166664.0
2009,6,11,4,5242.0,90081.0
2009,6,12,4,5144.0,102288.0
2009,6,13,4,12698.0,206763.0
2009,6,14,4,2576.0,143301.0
2009,6,15,4,3415.0,109862.0
2009,6,16,4,20460.0,749503.0
2009,6,17,4,79906.0,2155994.0
2009,6,18,4,11771.0,260796.0
2009,6,19,4,17841.0,625838.0
2009,6,20,4,124292.0,4137079.0
2009,6,21,4,66556.0,842474.0
2009,6,22,4,72918.0,653692.0
2009,6,23,4,42811.0,762808.0
2009,6,24,4,5404.0,77570.0
2009,6,25,4,14712.0,142238.0
2009,6,26,4,10725.0,258106.5
2009,6,27,4,1644.0,44488.0
2009,7,1,4,2124.0,27126.0
2009,7,2,4,782.0,2805.0
2009,7,3,4,3340.0,117150.0
2009,7,4,4,406.0,1352.0
2009,7,5,4,3840.0,892443.0
2009,7,6,4,529.0,2623.0
2009,7,7,4,2271.0,16081.0
2009,7,8,4,9540.0,640786.0
2009,7,9,4,3993.0,18575.0
2009,7,10,4,5849.0,180494.0
2009,7,11,4,5284.0,93395.0
2009,7,12,4,5120.0,109956.0
2009,7,13,4,12687.0,215314.0
2009,7,14,4,2583.0,144166.0
2009,7,15,4,3399.0,102958.0
2009,7,16,4,20507.0,783366.0
2009,7,17,4,80359.0,2111748.0
2009,7,18,4,11945.0,327647.0
2009,7,19,4,17819.0,700056.0
2009,7,20,4,124274.0,4252347.0
2009,7,21,4,66787.0,850762.0
2009,7,22,4,73258.0,676077.0
2009,7,23,4,42924.0,780159.0
2009,7,24,4,5575.0,76684.0
2009,7,25,4,14951.0,150219.0
2009,7,26,4,10699.0,289071.0
2009,7,27,4,1666.0,47413.0
2009,8,1,4,2119.0,28625.0
2009,8,2,4,769.0,2865.0
2009,8,3,4,3334.0,137830.0
2009,8,4,4,402.0,1169.0
2009,8,5,4,3840.0,878670.0
2009,8,6,4,487.0,2756.0
2009,8,7,4,2279.0,15717.0
2009,8,8,4,9624.0,638448.0
2009,8,9,4,4006.0,18706.0
2009,8,10,4,5852.0,184172.0
2009,8,11,4,5288.0,99640.0
2009,8,12,4,5128.0,112221.0
2009,8,13,4,12666.0,228400.0
2009,8,14,4,2573.0,147529.0
2009,8,15,4,3279.0,116638.0
2009,8,16,4,20546.0,835056.0
2009,8,17,4,79801.0,2314857.0
2009,8,18,4,11905.0,358259.0
2009,8,19,4,17663.0,664246.0
2009,8,20,4,123756.0,4386733.0
2009,8,21,4,67325.0,868996.0
2009,8,22,4,73624.0,663817.0
2009,8,23,4,43110.0,790618.0
2009,8,24,4,5583.0,78619.0
2009,8,25,4,15194.0,146702.0
2009,8,26,4,10691.0,287511.1
2009,8,27,4,1677.0,52651.0
2009,9,1,4,2131.0,29261.0
2009,9,2,4,770.0,3060.0
2009,9,3,4,3341.0,128054.0
2009,9,4,4,399.0,1221.0
2009,9,5,4,3812.0,858711.0
2009,9,6,4,526.0,3270.0
2009,9,7,4,2255.0,13469.0
2009,9,8,4,9641.0,624915.0
2009,9,9,4,3907.0,20125.0
2009,9,10,4,5860.0,184840.0
2009,9,11,4,5257.0,104643.0
2009,9,12,4,5219.0,107642.0
2009,9,13,4,13926.0,228671.0
2009,9,14,4,2597.0,169295.0
2009,9,15,4,3293.0,115310.0
2009,9,16,4,20610.0,832422.0
2009,9,17,4,79884.0,2395669.0
2009,9,18,4,11972.0,358969.0
2009,9,19,4,17810.0,684532.1
2009,9,20,4,123512.0,4463013.0
2009,9,21,4,67681.0,863067.0
2009,9,22,4,74098.0,668499.0
2009,9,23,4,43263.0,795192.0
2009,9,24,4,5597.0,76506.0
2009,9,25,4,15332.0,144334.0
2009,9,26,4,10657.0,300666.0
2009,9,27,4,1667.0,51970.0
2009,10,1,4,2161.0,31313.0
2009,10,2,4,781.0,3038.0
2009,10,3,4,3352.0,142707.0
2009,10,4,4,397.0,1267.0
2009,10,5,4,3840.0,884109.0
2009,10,6,4,523.0,2886.0
2009,10,7,4,2279.0,13276.0
2009,10,8,4,9675.0,640804.0
2009,10,9,4,4032.0,21708.0
2009,10,10,4,5879.0,191000.0
2009,10,11,4,5348.0,101396.0
2009,10,12,4,5306.0,111166.0
2009,10,13,4,12765.0,234724.0
2009,10,14,4,2598.0,146449.0
2009,10,15,4,3339.0,127014.0
2009,10,16,4,20656.0,875602.0
2009,10,17,4,80027.0,2365935.0
2009,10,18,4,11908.0,370847.0
2009,10,19,4,17688.0,702804.0
2009,10,20,4,123773.0,4574343.0
2009,10,21,4,68234.0,880348.0
2009,10,22,4,74520.0,704353.0
2009,10,23,4,43233.0,823421.0
2009,10,24,4,5631.0,78598.0
2009,10,25,4,15571.0,143843.0
2009,10,26,4,10667.0,327824.4
2009,10,27,4,1681.0,50975.0
2009,11,1,4,2141.0,31358.0
2009,11,2,4,766.0,3257.0
2009,11,3,4,3332.0,133965.0
2009,11,4,4,397.0,1286.0
2009,11,5,4,3839.0,876965.0
2009,11,6,4,504.0,3018.0
2009,11,7,4,2263.0,12567.0
2009,11,8,4,9709.0,633331.0
2009,11,9,4,4004.0,24065.0
2009,11,10,4,5882.0,190792.0
2009,11,11,4,5247.0,102420.0
2009,11,12,4,5213.0,106013.0
2009,11,13,4,13497.0,233962.0
2009,11,14,4,2637.0,140359.0
2009,11,15,4,3357.0,121726.0
2009,11,16,4,20760.0,786998.0
2009,11,17,4,80000.0,2475098.0
2009,11,18,4,11870.0,345975.0
2009,11,19,4,17632.0,717273.4
2009,11,20,4,123219.0,4565298.0
2009,11,21,4,68716.0,861313.0
2009,11,22,4,74940.0,706238.0
2009,11,23,4,43521.0,796333.0
2009,11,24,4,5643.0,77881.0
2009,11,25,4,15626.0,131814.0
2009,11,26,4,10650.0,282943.2
2009,11,27,4,1668.0,52955.0
2009,12,1,4,2138.0,29622.0
2009,12,2,4,775.0,3088.0
2009,12,3,4,3328.0,128962.0
2009,12,4,4,401.0,1218.0
2009,12,5,4,3793.0,871536.0
2009,12,6,4,515.0,3379.0
2009,12,7,4,2254.0,13286.0
2009,12,8,4,9570.0,662239.0
2009,12,9,4,3945.0,20604.0
2009,12,10,4,5875.0,171632.0
2009,12,11,4,5257.0,99545.0
2009,12,12,4,5126.0,104168.0
2009,12,13,4,13534.0,240707.0
2009,12,14,4,2655.0,140244.0
2009,12,15,4,3337.0,118619.0
2009,12,16,4,20811.0,854592.0
2009,12,17,4,80027.0,2437297.0
2009,12,18,4,11924.0,370485.0
2009,12,19,4,17549.0,771013.2
2009,12,20,4,123782.0,4276521.0
2009,12,21,4,68646.0,868291.0
2009,12,22,4,74253.0,696006.0
2009,12,23,4,43533.0,823081.0
2009,12,24,4,5594.0,79143.0
2009,12,25,4,15616.0,124974.0
2009,12,26,4,10630.0,265060.9
2009,12,27,4,1677.0,53332.0
2010,1,1,4,2138.0,29588.0
2010,1,2,4,763.0,2548.0
2010,1,3,4,3318.0,120258.0
2010,1,4,4,417.0,1576.0
2010,1,5,4,3833.0,889357.0
2010,1,6,4,516.0,2606.0
2010,1,7,4,2249.0,13020.0
2010,1,8,4,9667.0,673832.0
2010,1,9,4,4005.0,20235.0
2010,1,10,4,5872.0,165651.0
2010,1,11,4,5241.0,97684.0
2010,1,12,4,5104.0,106620.0
2010,1,13,4,13523.0,217013.0
2010,1,14,4,2661.0,150370.0
2010,1,15,4,3265.0,116933.0
2010,1,16,4,20886.0,848065.0
2010,1,17,4,79882.0,2421242.0
2010,1,18,4,11972.0,364578.0
2010,1,19,4,17496.0,698787.0
2010,1,20,4,124340.0,3864342.0
2010,1,21,4,68273.0,798373.0
2010,1,22,4,76756.0,588385.0
2010,1,23,4,43561.0,717071.3
2010,1,24,4,5647.0,74426.0
2010,1,25,4,15542.0,122495.0
2010,1,26,4,10652.0,267519.0
2010,1,27,4,1689.0,51973.0
2010,2,1,4,2125.0,27308.0
2010,2,2,4,764.0,2801.0
2010,2,3,4,3306.0,131435.0
2010,2,4,4,415.0,1459.0
2010,2,5,4,3796.0,824699.0
2010,2,6,4,515.0,2724.0
2010,2,7,4,2238.0,15113.0
2010,2,8,4,9743.0,603469.0
2010,2,9,4,4014.0,21222.0
2010,2,10,4,5871.0,171163.0
2010,2,11,4,5220.0,94011.0
2010,2,12,4,5079.0,105740.0
2010,2,13,4,13506.0,223180.0
2010,2,14,4,2671.0,162807.0
2010,2,15,4,3347.0,111454.0
2010,2,16,4,20928.0,826438.0
2010,2,17,4,79708.0,2468753.0
2010,2,18,4,12014.0,357982.0
2010,2,19,4,17455.0,672844.0
2010,2,20,4,123686.0,4371815.0
2010,2,21,4,68460.0,867952.0
2010,2,22,4,72750.0,697922.0
2010,2,23,4,43745.0,797766.0
2010,2,24,4,5640.0,76379.0
2010,2,25,4,15400.0,120753.0
2010,2,26,4,10654.0,269860.0
2010,2,27,4,1661.0,50471.0
2010,3,1,4,2102.0,29904.0
2010,3,2,4,758.0,2425.0
2010,3,3,4,3300.0,125641.0
2010,3,4,4,411.0,1541.0
2010,3,5,4,3775.0,908104.0
2010,3,6,4,492.0,2694.0
2010,3,7,4,2240.0,17082.0
2010,3,8,4,9738.0,656174.0
2010,3,9,4,3912.0,18818.0
2010,3,10,4,5860.0,184857.0
2010,3,11,4,5198.0,107719.0
2010,3,12,4,5110.0,120158.0
2010,3,13,4,13512.0,245876.0
2010,3,14,4,2607.0,162384.0
2010,3,15,4,3330.0,126783.0
2010,3,16,4,21477.0,923110.0
2010,3,17,4,80593.0,2481028.0
2010,3,18,4,12196.0,389025.0
2010,3,19,4,17488.0,738819.0
2010,3,20,4,123841.0,4485528.0
2010,3,21,4,68818.0,895271.0
2010,3,22,4,79198.0,757913.0
2010,3,23,4,44276.0,847007.0
2010,3,24,4,5669.0,81225.0
2010,3,25,4,15530.0,143244.0
2010,3,26,4,10715.0,260683.0
2010,3,27,4,1705.0,52866.0
2010,4,1,4,2111.0,31815.0
2010,4,2,4,764.0,3004.0
2010,4,3,4,3312.0,140019.0
2010,4,4,4,419.0,1731.0
2010,4,5,4,3781.0,880638.0
2010,4,6,4,518.0,2700.0
2010,4,7,4,2236.0,15807.0
2010,4,8,4,9753.0,639881.0
2010,4,9,4,3922.0,20467.0
2010,4,10,4,5860.0,175377.0
2010,4,11,4,5196.0,100578.0
2010,4,12,4,5113.0,113835.0
2010,4,13,4,13489.0,232841.0
2010,4,14,4,2664.0,168886.0
2010,4,15,4,3315.0,110405.0
2010,4,16,4,21596.0,850847.0
2010,4,17,4,80255.0,2621983.0
2010,4,18,4,12134.0,377306.0
2010,4,19,4,17441.0,725233.0
2010,4,20,4,123679.0,4682153.0
2010,4,21,4,69715.0,897273.0
2010,4,22,4,76665.0,734663.0
2010,4,23,4,44403.0,852314.0
2010,4,24,4,5749.0,87240.0
2010,4,25,4,15703.0,136777.0
2010,4,26,4,10797.0,267313.0
2010,4,27,4,1688.0,50000.0
2010,5,1,4,2093.0,32830.0
2010,5,2,4,767.0,2957.0
2010,5,3,4,3295.0,137200.0
2010,5,4,4,419.0,1466.0
2010,5,5,4,3743.0,922039.0
2010,5,6,4,512.0,2527.0
2010,5,7,4,2280.0,17989.0
2010,5,8,4,9803.0,653402.0
2010,5,9,4,4015.0,21368.0
2010,5,10,4,5837.0,187190.0
2010,5,11,4,5202.0,102943.0
2010,5,12,4,5110.0,117861.0
2010,5,13,4,13499.0,237931.0
2010,5,14,4,2663.0,167713.0
2010,5,15,4,3283.0,122669.0
2010,5,16,4,21630.0,887791.0
2010,5,17,4,80309.0,2579028.0
2010,5,18,4,12254.0,387323.0
2010,5,19,4,17475.0,808017.0
2010,5,20,4,123777.0,4550424.0
2010,5,21,4,68646.0,886307.0
2010,5,22,4,77158.0,776971.0
2010,5,23,4,44553.0,877221.0
2010,5,24,4,5831.0,83278.0
2010,5,25,4,15770.0,143346.0
2010,5,26,4,10864.0,267808.0
2010,5,27,4,1687.0,49576.0
2010,6,1,4,2103.0,36126.0
2010,6,2,4,771.0,3035.0
2010,6,3,4,3299.0,139501.0
2010,6,4,4,422.0,1346.0
2010,6,5,4,3784.0,900574.0
2010,6,6,4,507.0,2987.0
2010,6,7,4,2304.0,18490.0
2010,6,8,4,9750.0,638771.0
2010,6,9,4,3939.0,18627.0
2010,6,10,4,5836.0,191111.0
2010,6,11,4,5165.0,110669.0
2010,6,12,4,5116.0,116379.0
2010,6,13,4,13524.0,231990.0
2010,6,14,4,2659.0,170938.0
2010,6,15,4,3296.0,122469.0
2010,6,16,4,21609.0,874992.0
2010,6,17,4,80407.0,2670080.0
2010,6,18,4,12243.0,399127.0
2010,6,19,4,17352.0,811244.0
2010,6,20,4,123966.0,4666532.0
2010,6,21,4,69477.0,901802.0
2010,6,22,4,77703.0,726067.0
2010,6,23,4,44850.0,871223.0
2010,6,24,4,5884.0,86457.0
2010,6,25,4,15878.0,142651.0
2010,6,26,4,10958.0,269248.0
2010,6,27,4,1687.0,57126.0
2010,7,1,4,2107.0,33145.0
2010,7,2,4,774.0,3190.0
2010,7,3,4,3267.0,129670.0
2010,7,4,4,421.0,1225.0
2010,7,5,4,3777.0,935000.0
2010,7,6,4,507.0,2842.0
2010,7,7,4,2311.0,18644.0
2010,7,8,4,9794.0,665569.0
2010,7,9,4,3999.0,20828.0
2010,7,10,4,5836.0,189086.0
2010,7,11,4,5172.0,112718.0
2010,7,12,4,5145.0,121782.0
2010,7,13,4,13531.0,243962.0
2010,7,14,4,2643.0,168591.0
2010,7,15,4,3334.0,130747.0
2010,7,16,4,21664.0,876645.0
2010,7,17,4,80456.0,2672891.0
2010,7,18,4,12270.0,407075.0
2010,7,19,4,17385.0,835809.0
2010,7,20,4,124477.0,4604799.0
2010,7,21,4,67854.0,908318.0
2010,7,22,4,78338.0,757191.0
2010,7,23,4,45033.0,891308.0
2010,7,24,4,5898.0,88508.0
2010,7,25,4,16154.0,147228.0
2010,7,26,4,11020.0,284701.0
2010,7,27,4,1681.0,51891.0
2010,8,1,4,2117.0,33890.0
2010,8,2,4,737.0,3154.0
2010,8,3,4,3289.0,147416.0
2010,8,4,4,420.0,1457.0
2010,8,5,4,3778.0,940042.0
2010,8,6,4,507.0,2996.0
2010,8,7,4,2326.0,18534.0
2010,8,8,4,9857.0,678043.0
2010,8,9,4,3964.0,22005.0
2010,8,10,4,5833.0,195280.0
2010,8,11,4,5171.0,107338.0
2010,8,12,4,5143.0,116901.0
2010,8,13,4,13496.0,245355.0
2010,8,14,4,2635.0,169249.0
2010,8,15,4,3289.0,121613.0
2010,8,16,4,21677.0,845725.0
2010,8,17,4,80530.0,2742191.0
2010,8,18,4,12350.0,402246.0
2010,8,19,4,17283.0,821898.0
2010,8,20,4,124670.0,4728386.0
2010,8,21,4,68156.0,906496.0
2010,8,22,4,78861.0,749629.0
2010,8,23,4,45324.0,881230.0
2010,8,24,4,5949.0,89126.0
2010,8,25,4,16337.0,142367.0
2010,8,26,4,11049.0,289167.0
2010,8,27,4,1682.0,54651.0
2010,9,1,4,2111.0,35281.0
2010,9,2,4,770.0,3069.0
2010,9,3,4,3281.0,144966.0
2010,9,4,4,419.0,1296.0
2010,9,5,4,3816.0,924963.0
2010,9,6,4,510.0,3322.0
2010,9,7,4,2321.0,18142.0
2010,9,8,4,9848.0,656906.0
2010,9,9,4,3848.0,23056.0
2010,9,10,4,5829.0,193441.0
2010,9,11,4,5264.0,110096.0
2010,9,12,4,5182.0,116500.0
2010,9,13,4,13452.0,241350.0
2010,9,14,4,2659.0,162551.0
2010,9,15,4,3274.0,122069.0
2010,9,16,4,21395.0,863745.0
2010,9,17,4,80597.0,2744679.0
2010,9,18,4,12465.0,394786.0
2010,9,19,4,17256.0,837624.0
2010,9,20,4,124707.0,4748770.0
2010,9,21,4,68576.0,906097.0
2010,9,22,4,79567.0,741729.0
2010,9,23,4,45523.0,843437.0
2010,9,24,4,5967.0,86465.0
2010,9,25,4,16729.0,138902.0
2010,9,26,4,11058.0,287991.0
2010,9,27,4,1692.0,54013.0
2010,10,1,4,2131.0,35675.0
2010,10,2,4,763.0,3219.0
2010,10,3,4,3283.0,150949.0
2010,10,4,4,419.0,1491.0
2010,10,5,4,3801.0,940662.0
2010,10,6,4,511.0,3204.0
2010,10,7,4,2314.0,18343.0
2010,10,8,4,9903.0,680376.0
2010,10,9,4,3970.0,21122.0
2010,10,10,4,5831.0,193262.0
2010,10,11,4,5253.0,110114.0
2010,10,12,4,5193.0,122445.0
2010,10,13,4,13447.0,243548.0
2010,10,14,4,2634.0,169164.0
2010,10,15,4,3286.0,132086.0
2010,10,16,4,21501.0,902594.0
2010,10,17,4,80678.0,2709522.0
2010,10,18,4,12429.0,401856.0
2010,10,19,4,17217.0,886562.0
2010,10,20,4,124837.0,4659799.0
2010,10,21,4,69113.0,889266.0
2010,10,22,4,78007.0,741336.0
2010,10,23,4,45802.0,864107.0
2010,10,24,4,5966.0,80797.0
2010,10,25,4,16559.0,136301.0
2010,10,26,4,11054.0,283926.0
2010,10,27,4,1675.0,52365.0
2010,11,1,4,2132.0,34480.0
2010,11,2,4,759.0,3195.0
2010,11,3,4,3257.0,149663.0
2010,11,4,4,421.0,1284.0
2010,11,5,4,3832.0,914299.0
2010,11,6,4,513.0,2842.0
2010,11,7,4,2316.0,17238.0
2010,11,8,4,9923.0,653534.0
2010,11,9,4,3966.0,21659.0
2010,11,10,4,5811.0,196163.0
2010,11,11,4,5245.0,105050.0
2010,11,12,4,5233.0,119587.0
2010,11,13,4,13437.0,249762.0
2010,11,14,4,2663.0,150766.0
2010,11,15,4,3340.0,129900.0
2010,11,16,4,21460.0,832345.0
2010,11,17,4,80759.0,2726232.0
2010,11,18,4,12456.0,395394.0
2010,11,19,4,17196.0,863876.0
2010,11,20,4,124996.0,4717005.0
2010,11,21,4,70224.0,891883.0
2010,11,22,4,83365.0,751499.0
2010,11,23,4,46111.0,854419.0
2010,11,24,4,6016.0,80518.0
2010,11,25,4,16608.0,133973.0
2010,11,26,4,11063.0,266013.0
2010,11,27,4,1669.0,54060.0
2010,12,1,4,2125.0,34039.0
2010,12,2,4,754.0,3200.0
2010,12,3,4,3275.0,135125.0
2010,12,4,4,423.0,1229.0
2010,12,5,4,3821.0,944851.0
2010,12,6,4,512.0,3193.0
2010,12,7,4,2302.0,17410.0
2010,12,8,4,9882.0,682515.0
2010,12,9,4,3810.0,22017.0
2010,12,10,4,5829.0,181315.0
2010,12,11,4,5228.0,104355.0
2010,12,12,4,5218.0,114502.0
2010,12,13,4,13435.0,260112.0
2010,12,14,4,2646.0,92429.0
2010,12,15,4,3300.0,124342.0
2010,12,16,4,21420.0,801947.0
2010,12,17,4,80940.0,2677398.0
2010,12,18,4,12440.0,416985.0
2010,12,19,4,17220.0,816322.0
2010,12,20,4,125333.0,4700429.0
2010,12,21,4,71048.0,900461.0
2010,12,22,4,81486.0,736255.0
2010,12,23,4,45982.0,869537.0
2010,12,24,4,5988.0,83321.0
2010,12,25,4,16432.0,122945.0
2010,12,26,4,11051.0,267222.0
2010,12,27,4,1689.0,55358.0
2011,1,1,4,2072.0,34242.0
2011,1,2,4,749.0,2954.0
2011,1,3,4,3268.0,133819.0
2011,1,4,4,424.0,1480.0
2011,1,5,4,3797.0,950985.0
2011,1,6,4,513.0,3007.0
2011,1,7,4,2296.0,17227.0
2011,1,8,4,9853.0,679901.0
2011,1,9,4,3845.0,19834.0
2011,1,10,4,5831.0,167607.0
2011,1,11,4,5224.0,92541.0
2011,1,12,4,5220.0,101248.0
2011,1,13,4,13416.0,239407.0
2011,1,14,4,2660.0,119670.0
2011,1,15,4,3344.0,125324.0
2011,1,16,4,21399.0,753520.0
2011,1,17,4,80996.0,2669810.0
2011,1,18,4,12536.0,414098.0
2011,1,19,4,17176.0,826821.0
2011,1,20,4,125148.0,4325401.0
2011,1,21,4,71385.0,839658.0
2011,1,22,4,82037.0,646515.0
2011,1,23,4,45825.0,777387.0
2011,1,24,4,6020.0,80537.0
2011,1,25,4,16342.0,124833.0
2011,1,26,4,11047.0,266834.0
2011,1,27,4,1683.0,52526.0
2011,2,1,4,2096.0,31928.0
2011,2,2,4,752.0,3291.0
2011,2,3,4,3262.0,142025.0
2011,2,4,4,425.0,1120.0
2011,2,5,4,3812.0,875387.0
2011,2,6,4,506.0,2870.0
2011,2,7,4,2287.0,16056.0
2011,2,8,4,9740.0,605115.0
2011,2,9,4,3915.0,20208.0
2011,2,10,4,5811.0,184004.0
2011,2,11,4,5213.0,106762.0
2011,2,12,4,5233.0,105272.0
2011,2,13,4,13400.0,230335.0
2011,2,14,4,2671.0,72066.0
2011,2,15,4,3335.0,106642.0
2011,2,16,4,21397.0,670448.0
2011,2,17,4,81024.0,2632337.0
2011,2,18,4,12514.0,395933.0
2011,2,19,4,17150.0,755751.0
2011,2,20,4,125563.0,4511015.0
2011,2,21,4,71439.0,897196.0
2011,2,22,4,82303.0,724908.0
2011,2,23,4,45635.0,846551.0
2011,2,24,4,6023.0,81707.0
2011,2,25,4,16410.0,131122.0
2011,2,26,4,11030.0,285626.0
2011,2,27,4,1702.0,51025.0
2011,3,1,4,2110.0,34507.0
2011,3,2,4,758.0,2700.0
2011,3,3,4,3246.0,139700.0
2011,3,4,4,425.0,1463.0
2011,3,5,4,3818.0,999451.0
2011,3,6,4,511.0,2636.0
2011,3,7,4,2266.0,17969.0
2011,3,8,4,9699.0,673857.0
2011,3,9,4,3825.0,16846.0
2011,3,10,4,5830.0,191928.0
2011,3,11,4,5172.0,105588.0
2011,3,12,4,5223.0,125507.0
2011,3,13,4,13395.0,255455.0
2011,3,14,4,2661.0,119263.0
2011,3,15,4,3337.0,127258.0
2011,3,16,4,21346.0,820449.0
2011,3,17,4,81103.0,2570548.0
2011,3,18,4,12584.0,425607.0
2011,3,19,4,17043.0,748975.0
2011,3,20,4,125594.0,4600271.0
2011,3,21,4,71974.0,911434.0
2011,3,22,4,82908.0,777074.0
2011,3,23,4,45539.0,911780.0
2011,3,24,4,6038.0,87380.0
2011,3,25,4,16643.0,158646.0
2011,3,26,4,11055.0,309105.0
2011,3,27,4,1700.0,52948.0
2011,4,1,4,2104.0,34188.0
2011,4,2,4,762.0,3030.0
2011,4,3,4,3234.0,144020.0
2011,4,4,4,429.0,1339.0
2011,4,5,4,3761.0,965135.0
2011,4,6,4,504.0,2568.0
2011,4,7,4,2270.0,20306.0
2011,4,8,4,9620.0,669259.0
2011,4,9,4,3870.0,17619.0
2011,4,10,4,5831.0,184795.0
2011,4,11,4,5161.0,104040.0
2011,4,12,4,5256.0,110405.0
2011,4,13,4,13376.0,247185.0
2011,4,14,4,2667.0,153470.0
2011,4,15,4,3334.0,124751.0
2011,4,16,4,21296.0,795306.0
2011,4,17,4,80656.0,2716341.0
2011,4,18,4,12535.0,415117.0
2011,4,19,4,17010.0,731605.0
2011,4,20,4,125953.0,4742962.0
2011,4,21,4,73019.0,917713.0
2011,4,22,4,83295.0,741882.0
2011,4,23,4,45443.0,896187.0
2011,4,24,4,6118.0,92533.0
2011,4,25,4,16775.0,148011.0
2011,4,26,4,11067.0,303162.0
2011,4,27,4,1709.0,51579.0
2011,5,1,4,2111.0,31913.0
2011,5,2,4,767.0,2928.0
2011,5,3,4,3245.0,146499.0
2011,5,4,4,436.0,1338.0
2011,5,5,4,3753.0,983060.0
2011,5,6,4,501.0,2785.0
2011,5,7,4,2276.0,20721.0
2011,5,8,4,9650.0,700244.0
2011,5,9,4,3900.0,18045.0
2011,5,10,4,5839.0,186226.0
2011,5,11,4,5160.0,100255.0
2011,5,12,4,5235.0,112607.0
2011,5,13,4,13371.0,243216.0
2011,5,14,4,2644.0,98283.0
2011,5,15,4,3299.0,129595.0
2011,5,16,4,21256.0,811576.0
2011,5,17,4,81901.0,2668751.0
2011,5,18,4,12600.0,426138.0
2011,5,19,4,16993.0,745750.0
2011,5,20,4,126213.0,4581192.0
2011,5,21,4,74347.0,937312.0
2011,5,22,4,83889.0,760018.0
2011,5,23,4,45395.0,916320.0
2011,5,24,4,6145.0,87677.0
2011,5,25,4,16948.0,158342.0
2011,5,26,4,11091.0,324096.0
2011,5,27,4,1708.0,59693.0
2011,6,1,4,2099.0,35235.0
2011,6,2,4,768.0,3295.0
2011,6,3,4,3230.0,146123.0
2011,6,4,4,435.0,1312.0
2011,6,5,4,3776.0,968450.0
2011,6,6,4,507.0,2935.0
2011,6,7,4,2276.0,20037.0
2011,6,8,4,9626.0,682394.0
2011,6,9,4,3873.0,21040.0
2011,6,10,4,5837.0,193254.0
2011,6,11,4,5147.0,103618.0
2011,6,12,4,5230.0,103015.0
2011,6,13,4,13344.0,245337.0
2011,6,14,4,2654.0,112228.0
2011,6,15,4,3303.0,123995.0
2011,6,16,4,21188.0,788415.0
2011,6,17,4,81451.0,2784775.0
2011,6,18,4,12646.0,406934.0
2011,6,19,4,16988.0,712494.0
2011,6,20,4,126274.0,4710674.0
2011,6,21,4,75519.0,931843.0
2011,6,22,4,84472.0,754378.0
2011,6,23,4,45307.0,910901.0
2011,6,24,4,6181.0,88357.0
2011,6,25,4,17155.0,154062.0
2011,6,26,4,11099.0,323683.0
2011,6,27,4,1710.0,58273.0
2011,7,1,4,2109.0,38426.0
2011,7,2,4,772.0,3066.0
2011,7,3,4,3243.0,147862.0
2011,7,4,4,443.0,1132.0
2011,7,5,4,3773.0,1001011.0
2011,7,6,4,498.0,2951.0
2011,7,7,4,2282.0,21996.0
2011,7,8,4,9719.0,703422.0
2011,7,9,4,3793.0,21173.0
2011,7,10,4,5848.0,199820.0
2011,7,11,4,5130.0,103316.0
2011,7,12,4,5195.0,104025.0
2011,7,13,4,13335.0,246102.0
2011,7,14,4,2657.0,164249.0
2011,7,15,4,3314.0,133271.0
2011,7,16,4,21095.0,799154.0
2011,7,17,4,81715.0,2727430.0
2011,7,18,4,12627.0,429208.0
2011,7,19,4,16958.0,707128.0
2011,7,20,4,122641.0,4658259.0
2011,7,21,4,77694.0,937835.0
2011,7,22,4,84856.0,744714.0
2011,7,23,4,45404.0,892350.0
2011,7,24,4,6265.0,88585.0
2011,7,25,4,17350.0,159123.0
2011,7,26,4,11066.0,338549.0
2011,7,27,4,1731.0,61517.0
2011,8,1,4,2107.0,38153.0
2011,8,2,4,774.0,3428.0
2011,8,3,4,3235.0,160371.0
2011,8,4,4,440.0,1199.0
2011,8,5,4,3745.0,1000207.0
2011,8,6,4,497.0,2976.0
2011,8,7,4,2278.0,20065.0
2011,8,8,4,9713.0,715505.0
2011,8,9,4,3806.0,22192.0
2011,8,10,4,5860.0,204823.0
2011,8,11,4,5109.0,103860.0
2011,8,12,4,5208.0,112146.0
2011,8,13,4,13331.0,265381.0
2011,8,14,4,2666.0,161730.0
2011,8,15,4,3252.0,133880.0
2011,8,16,4,20909.0,829131.0
2011,8,17,4,81875.0,2796156.0
